Review;SENTIMEN;SOURCE;DATE_REVIEW;MONTH;YEAR;TRIMESTER;CONCAT
Asalamualaikum Ini aplikasi bagus banget tapi saya blom tau soalnya HP saya Kentang jadi kalo Login nya lama banget tapi aplikasi nya kaga salah kok yang salah cuma HP Gw doank Thank's you;POSITIF;TOKOPEDIA;18/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
Si Piring ini dari dulu ga bisa kerja apa ya?;NEGATIF;TOKOPEDIA;20/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
Bagus,untuk saat ini pelayanannya cukup puas,barang yang di pesan sesuai,cuma sampainya estimasi pengiriman agak lama,1 minggu??;POSITIF;TOKOPEDIA;23/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
"waduh,,,
";NEGATIF;TOKOPEDIA;24/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
Bagus banget aplikasinya....tapi agak sedikit bermasalah saat memesan barang;POSITIF;TOKOPEDIA;02/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
waduh, mana ane sering transaksi di tokped lg;NEGATIF;TOKOPEDIA;13/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
ngeri bgt ni kudu diusut. smg platform lain aman;NEGATIF;TOKOPEDIA;14/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Saham turun juga nih pastinya;NEGATIF;TOKOPEDIA;15/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
untuk sekarang puas banget..;POSITIF;TOKOPEDIA;20/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Makanya aku males up KTP dll.. pernah punya tokped tp udah gak jualan lagi aku un-install;NEGATIF;TOKOPEDIA;23/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Barang sesuai gambar...;POSITIF;TOKOPEDIA;29/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Ojo kagetan, ojo gumunan... semua bisa terjadi di era rezim kardus ini;NEGATIF;TOKOPEDIA;12/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
lumayan membantu, cuma sayang, produk &gambar nya terkadang berbeda jauh,,,, ekspektasi nya tidak seindah kenyataan....;POSITIF;TOKOPEDIA;15/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Wihhhh.. serem jugaaa hmmmmm..;NEGATIF;TOKOPEDIA;18/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Aplikasinya si oke yah, pesenan juga lancar aja. Cuma sekarang ko koin hasil belanjanya malah ditarik karena spam. Padahal saya selalu kasih bintang 5 dan review jujur bagus bagus:)) ini kenapa ko bisa gini;POSITIF;TOKOPEDIA;20/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
"waduh bahaya ini apalagi kalau ada investasi di sono




kacau, semoga ada kompensasi lah";NEGATIF;TOKOPEDIA;21/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
klo ane males pake tokped...ribet n ga nyaman transaksinya, mending juga shopee;NEGATIF;TOKOPEDIA;25/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
waduh mesti ganti password nih ;NEGATIF;TOKOPEDIA;27/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Aplikasi sangat bagus dan banyak bonus??;POSITIF;TOKOPEDIA;03/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
"toped banyak pedagang boongan.

ga pernah disweeping sama topednya sendiri.

";NEGATIF;TOKOPEDIA;07/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Semoga kedepanya semakin ok.;POSITIF;TOKOPEDIA;17/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Mantap, banyak discount & free ongkir;POSITIF;TOKOPEDIA;05/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
ane langsung tarik saldo tokped baca trit ini ??;NEGATIF;TOKOPEDIA;05/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Hajar aja, masa gk bisa bikin aman pelanggannya..  Nih > ;NEGATIF;TOKOPEDIA;06/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Untuk sampai saat ini masih bagus .. Pertahankan yah.;POSITIF;TOKOPEDIA;15/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Wadduh,,cek email kena juga,.gk aman,,trus gmn gan? Ganti pasword email?? ;NEGATIF;TOKOPEDIA;24/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
wah bahaya jualan database,orang dalem neh;NEGATIF;TOKOPEDIA;05/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Saya saranin bisa bayar di tempat :);POSITIF;TOKOPEDIA;13/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
"mampussss sok sokan pake ovo segala siii...

";NEGATIF;TOKOPEDIA;15/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Lebih banyak gratis ongkir nya..;POSITIF;TOKOPEDIA;16/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
"dahlah ya, entah data ane udah kesebar kemana mana.

huft, yg bikin panik itu PINJAMAN ONLINE, tau2 ada notif minjem duit. Fuxek";NEGATIF;TOKOPEDIA;17/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
warning buat penyedia layanan dan pengguna biar lebih di tingkatkan keamanan data penggunanya.;NEGATIF;TOKOPEDIA;22/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
untung sdh pindah ke si oren;NEGATIF;TOKOPEDIA;25/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Sudah kuduga, akhirnyaaaaa startup asli indonesiaaaa gulung tikar semua. Bukannya malah melindungi dan mendukung untuk bisa expand ke luar negeri ;NEGATIF;TOKOPEDIA;26/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Suka banget deh;POSITIF;TOKOPEDIA;03/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Ngeri ini;NEGATIF;TOKOPEDIA;10/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Pelayanannya sangat memuaskan;POSITIF;TOKOPEDIA;15/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Di roasting semua njir;NEGATIF;TOKOPEDIA;27/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Pokonya suka banget ,bikin mudah ,dan kalo masalah barang bagus atau zonk ya tergantung kita nya aja yang nentuin dan dari pihak tokonya juga yang ngirim ,ada harga ada kualitas sih intinya mah yaa??;POSITIF;TOKOPEDIA;28/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
bocor lg bocor lg ;NEGATIF;TOKOPEDIA;05/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Wah kacau...cek akun ane dulu dah;NEGATIF;TOKOPEDIA;10/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
haduhh.pusing.aplikasi andalan ane nich.kudu ganti password ni;NEGATIF;TOKOPEDIA;11/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
"Yaaah Kominfo otaknya flaaat, bikin aturan yg penting untung, giliran proteksi gak mampu...
Apa gajinya murah yah...";NEGATIF;TOKOPEDIA;12/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Sudah baik, semoga lebih baik lagi..;POSITIF;TOKOPEDIA;21/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Fakkk;NEGATIF;TOKOPEDIA;25/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Kenapa di aplikasi saya tidak ada spay later?;POSITIF;TOKOPEDIA;06/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Masih ada yang perlu dipantau kualitas dr produsen,terutama barang elektronik.;POSITIF;TOKOPEDIA;15/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Bagus banget.. Aku puas.. Pengemasan rapi banget.. Makasih ya seller;POSITIF;TOKOPEDIA;25/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Bagus aplikasi nya tapi kadang agak lelet aja;POSITIF;TOKOPEDIA;28/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Dampak dari kebocoran data tersebut udah bisa kita rasakan hari ini. Banyak orang yg menjadi korban doxing, penyalahgunaan identitas, penipuan, pembajakan dll.;NEGATIF;TOKOPEDIA;12/03/2022;March;2022;TRIMESTER1;2022-TRIMESTER1
Kualitas barang sangat baik;POSITIF;TOKOPEDIA;21/03/2022;March;2022;TRIMESTER1;2022-TRIMESTER1
Dammm.... Gw beli dildo , borgol , sex toy , dan underaged slave kid. toy ketahuan donk ;NEGATIF;TOKOPEDIA;23/03/2022;March;2022;TRIMESTER1;2022-TRIMESTER1
Belanja nyaman, belanja aman;POSITIF;TOKOPEDIA;03/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
musti ganti pw nih cepet2 ;NEGATIF;TOKOPEDIA;11/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
pelayanan bagus;POSITIF;TOKOPEDIA;13/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
Simple dan kompetitif;POSITIF;TOKOPEDIA;13/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
Aduh parah;NEGATIF;TOKOPEDIA;13/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
Aplikasi yang bagus dan sangat membantu;POSITIF;TOKOPEDIA;18/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
Emang mereka punya mata? Mata duitan semua;NEGATIF;TOKOPEDIA;21/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
"Ya ga bakalan di kasih tau lah...Bisa-bisa di boikot pengguna.
Disisi lain, tokopedia ternyata masih low-end techno tentang cyber security";NEGATIF;TOKOPEDIA;27/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
Tetap jaga kepercayaan pelanggan;POSITIF;TOKOPEDIA;11/05/2022;May;2022;TRIMESTER2;2022-TRIMESTER2
Sangat disayangkan, data-data penting yang seharusnya aman tapi sekarang ada yang sudah dikuasai oleh orang yang tidak bertanggungjawab. Tapi mau bagaimana lagi, cara untuk mencegah hanyalah segera melakukan penggantian password agar lebih aman.;NEGATIF;TOKOPEDIA;22/05/2022;May;2022;TRIMESTER2;2022-TRIMESTER2
"Suka barang"" nya cuma pengiriman nya yang kadang terlalu lama";POSITIF;TOKOPEDIA;23/05/2022;May;2022;TRIMESTER2;2022-TRIMESTER2
Tolong perbaiki lagi performa aplikasi y , masak aku beli alat elektronik total belanja ya sering lebih 5 ribu bahkan lebih dari hitungan manual, ya terpaksa aku kurangi lagi bintang y;POSITIF;TOKOPEDIA;30/05/2022;May;2022;TRIMESTER2;2022-TRIMESTER2
Barang selalu sesuai...tapi masalah ongkir masih terlalu mahal (kdangan sih)tapi aku puas.pengiriman jg cepat,,,????????;POSITIF;TOKOPEDIA;05/06/2022;June;2022;TRIMESTER2;2022-TRIMESTER2
Bagus, cuma ada beberapa yang perlu ditambah :);POSITIF;TOKOPEDIA;14/06/2022;June;2022;TRIMESTER2;2022-TRIMESTER2
Wadoh data diri ane bijimane nih ;NEGATIF;TOKOPEDIA;20/06/2022;June;2022;TRIMESTER2;2022-TRIMESTER2
gilak sih ini ampe nomor hape dan tanggal lahir ketahuan. parah;NEGATIF;TOKOPEDIA;24/06/2022;June;2022;TRIMESTER2;2022-TRIMESTER2
Semua orang sudah tau lah sophie mempermudah belanja dan aman...;POSITIF;TOKOPEDIA;28/06/2022;June;2022;TRIMESTER2;2022-TRIMESTER2
Astaga...;NEGATIF;TOKOPEDIA;28/06/2022;June;2022;TRIMESTER2;2022-TRIMESTER2
Waduh paling sering belanja lewat tokped, cari alternatif laen mau gak mau.;NEGATIF;TOKOPEDIA;04/07/2022;July;2022;TRIMESTER2;2022-TRIMESTER2
Iklan bagus barang nya sesuai pesanan;POSITIF;TOKOPEDIA;09/07/2022;July;2022;TRIMESTER2;2022-TRIMESTER2
Unistall Tokopedia;NEGATIF;TOKOPEDIA;09/07/2022;July;2022;TRIMESTER2;2022-TRIMESTER2
shit......saatnya ganti pass ;NEGATIF;TOKOPEDIA;13/07/2022;July;2022;TRIMESTER2;2022-TRIMESTER2
"ini seperti yang terjadi sebelumnya ""BL"" pernah mengalami data bocor dan sekarang terjadi lagi di ""Tokped"" rentan banget platform market place seperti BL dan Tokped kebocoran data. Semoga kedepannya bisa lebih baik lagi";NEGATIF;TOKOPEDIA;17/07/2022;July;2022;TRIMESTER2;2022-TRIMESTER2
Bocor apa di jual ,;NEGATIF;TOKOPEDIA;06/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
ngeri bree takutnya nomer hp kita diapa2in;NEGATIF;TOKOPEDIA;08/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
Pindah ke oren wkwk;NEGATIF;TOKOPEDIA;14/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
anjerrr. akun ane ilang;NEGATIF;TOKOPEDIA;20/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
hadoh ga si biru, si merah, si oren skg si ijo perlindungan data gada yg bener;NEGATIF;TOKOPEDIA;20/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
Banyak gratis ongkirnya;POSITIF;TOKOPEDIA;21/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
waduh parah nih, harus segera diusut, kalau datanya digunakan untuk tindak kriminal bijimane ni nasibnya  bener nih harusnya UU semacam perlindungan data gitu yang harusnya segera diselesaikan bukan semcam RUU KUHP atau pun RUU Cilaka dah;NEGATIF;TOKOPEDIA;28/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
Kadang suka ngelag. Tapi rata-rata oke. Sayang voucher gratis ongkir tidak sebanyak dulu;POSITIF;TOKOPEDIA;02/09/2022;September;2022;TRIMESTER3;2022-TRIMESTER3
harusnya sekelas tokopedia udah lbh aware masalah keamanan data gan. mereka harusnya belajar dari bukalapak. Data2 user itu buat perusahaan spt toped, bukalapak, dan perusahaan digital itu seperti jantung mereka. Ga bisa jaga itu mereka mati;NEGATIF;TOKOPEDIA;04/09/2022;September;2022;TRIMESTER3;2022-TRIMESTER3
wah bahaya;NEGATIF;TOKOPEDIA;08/09/2022;September;2022;TRIMESTER3;2022-TRIMESTER3
Saya suku belanja di aplikasi ini cuma kadang kecewanya pesanan sama barang datang tidak sesuai itu aja terus tidak ada konfirmasi apa2 , sukanya pengiriman cepet;POSITIF;TOKOPEDIA;13/09/2022;September;2022;TRIMESTER3;2022-TRIMESTER3
mantap harganya murah, bikin pasar ofline ngadat ??;POSITIF;TOKOPEDIA;18/09/2022;September;2022;TRIMESTER3;2022-TRIMESTER3
untung ane gak pakai burung ini;NEGATIF;TOKOPEDIA;27/09/2022;September;2022;TRIMESTER3;2022-TRIMESTER3
"Selama ini baru bertindak setelah ada kejadian, apa itu pencegahan? Sebagai pengawas juga tak bisa diandalkan. Sekalinya disuruh investigasi, hasilnya nihil. Jadi Kominfo sama BSSN ini gunanya apa? 

Ada gunanya ga kamu berusaha keras menjaga data pribadi milik kamu selama ini?";NEGATIF;TOKOPEDIA;07/10/2022;October;2022;TRIMESTER3;2022-TRIMESTER3
Alhamdulillah gak punya akun tokopedia, soale petingginya anjing peking;NEGATIF;TOKOPEDIA;08/10/2022;October;2022;TRIMESTER3;2022-TRIMESTER3
Kebanyakan ngeremehin bug sih, cuma orng bloon yg bisa ngambil pelajaran dari masa lalu;NEGATIF;TOKOPEDIA;11/10/2022;October;2022;TRIMESTER3;2022-TRIMESTER3
Voucher gratis ongkirnya sekarang sedikit banget,,dulu sebulan sekali dapat 2 voucher,, Sekarang enggak;POSITIF;TOKOPEDIA;15/10/2022;October;2022;TRIMESTER3;2022-TRIMESTER3
Produk dan pengiriman nya sesuai????;POSITIF;TOKOPEDIA;17/10/2022;October;2022;TRIMESTER3;2022-TRIMESTER3
"nah low
sapa yg tanggung jawab";NEGATIF;TOKOPEDIA;23/10/2022;October;2022;TRIMESTER3;2022-TRIMESTER3
Serem amat sekelas Toped bisa sampe kebobolan gitu;NEGATIF;TOKOPEDIA;28/10/2022;October;2022;TRIMESTER3;2022-TRIMESTER3
"Padahal akhir2 ini lagi demen belanja di tokped. Bebas ongkir ama cashbacknya bener2 mantep.

Gk tau malah kejadian gini";NEGATIF;TOKOPEDIA;19/11/2022;November;2022;TRIMESTER3;2022-TRIMESTER3
Rezim ini begitu kompleks amburadulnya. Dr segala segi. Mengenaskan. Korbannya..lagi2 rakyat;NEGATIF;TOKOPEDIA;26/11/2022;November;2022;TRIMESTER3;2022-TRIMESTER3
Sial.. Ane sering banget pake toped lagi. masa kudu pindah sopi. males banget sama UI nya ;NEGATIF;TOKOPEDIA;28/11/2022;November;2022;TRIMESTER3;2022-TRIMESTER3
terlalu fokus dengan user, lupa keamanan ;NEGATIF;TOKOPEDIA;03/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
Wah parah nih, apalagi akun saya lebih dari 1 juga;NEGATIF;TOKOPEDIA;21/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
sejauh ini, selalu puas sama aplikasinya;POSITIF;TOKOPEDIA;30/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
barang yg dikirim tidak sesuai pesanan;NEGATIF;TOKOPEDIA;04/07/2020;July;2020;TRIMESTER2;2020-TRIMESTER2
Php, bilang isi ada diseskripsi pas dipesen berbeda, mubajir rp50.000 ternyata isinya ga cocok;NEGATIF;TOKOPEDIA;24/05/2020;May;2020;TRIMESTER2;2020-TRIMESTER2
Beli staples gak jual isinya... hanya sekali pake.... ckckck;NEGATIF;TOKOPEDIA;11/10/2020;October;2020;TRIMESTER3;2020-TRIMESTER3
"Sebaiknya kalau mau ngirim barang...diperiksa dulu gan, kondisi  barangnya layak apa gak gitu loh.
(Isinya karatan semua)";NEGATIF;TOKOPEDIA;18/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
"barang datang cacat ,gak bisa di gunakan 
harusnya sblum di kirim di coba dulu";NEGATIF;TOKOPEDIA;06/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
"Kecewa baru dipakey isiya kluar sampai 2 3 buah
Dipapan nggak nempel";NEGATIF;TOKOPEDIA;27/09/2020;September;2020;TRIMESTER3;2020-TRIMESTER3
Hasil staples tidak rapat pada bidang, mungkin dapat produk cacat..hadeeuh;NEGATIF;TOKOPEDIA;17/11/2020;November;2020;TRIMESTER3;2020-TRIMESTER3
Barangnya rusak..kecewa berat;NEGATIF;TOKOPEDIA;07/09/2020;September;2020;TRIMESTER3;2020-TRIMESTER3
Beli 5 tdk bs dipakai semua;NEGATIF;TOKOPEDIA;26/11/2020;November;2020;TRIMESTER3;2020-TRIMESTER3
Straples nya gk bs dipake,  udh dicoba berkali2 bwt pasang jaring nyamuk straples ditembak dibahan triplek aja gk nembus udh itu harus diketok2 Palu lgi 😢;NEGATIF;TOKOPEDIA;19/03/2021;March;2021;TRIMESTER1;2021-TRIMESTER1
gagal.........................;NEGATIF;TOKOPEDIA;04/03/2021;March;2021;TRIMESTER1;2021-TRIMESTER1
ggdjkkjfkghfyhdjhugfvkchzndfjhadfafhjkkiutff;NEGATIF;TOKOPEDIA;18/04/2021;April;2021;TRIMESTER1;2021-TRIMESTER1
SELLER TIDAK KOMUNIKATIF, NIATNYA PAKE INSTANT COURIER BIAR SEGERA SAMPAI, TP BARANG DIKIRIM 2 HARI KEMUDIAN TANPA KABAR SAMA SEKALI, DITANYA GA BERANI BALAS, UDAH NGAJUIN PEMBATALAN TETEP AJA DIKIRIM TANPA DOSA.. SEMOGA GA ADA LAGI YG BUYER DAPET PERLAKUAN KYK GINI;NEGATIF;TOKOPEDIA;19/04/2021;April;2021;TRIMESTER1;2021-TRIMESTER1
barang ada yg gak sesuai sama buset lama banget dikirimnya.....kapok;NEGATIF;TOKOPEDIA;12/05/2021;May;2021;TRIMESTER2;2021-TRIMESTER2
Tidak recommended, kaki tidak bisa masuk, sepatu seperti sablonan, kualitas not ok;NEGATIF;TOKOPEDIA;14/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Apakah sepatunya boleh di retur? Kualitas bahan kanan dan kiri berbeda, tebelnya beda, tinggi nya juga beda;NEGATIF;TOKOPEDIA;13/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Brng sy pesan. Uang sy transfr tp brmg tdk sy trima. Jgn. Pesan pke wahana cargo. Tdk ad solusi dr toped ut mngembalikan uang saya;NEGATIF;TOKOPEDIA;18/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
Tidak sesuai permintaan warnanya. Pas di tanya, ngaku2nya udh chat kita ga jawab. Pdhl ga ada chat 👏👏;NEGATIF;TOKOPEDIA;29/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
Suckkkk..............................................;NEGATIF;TOKOPEDIA;20/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Saya sangat kecewa karna ACC nya tidak lengkap;NEGATIF;TOKOPEDIA;27/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Ada 1 bagian yg tidak ada;NEGATIF;TOKOPEDIA;10/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Kotak rusak, lem sepatunya gk bngt;NEGATIF;TOKOPEDIA;25/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
"Masih bisa diklem gak nih kualitas barang sangat buruk, lemnya gak nempel pada ngelupas
Jujur saya sangat kecewa";NEGATIF;TOKOPEDIA;25/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Pengirimnya lama, prosesnya juga lamaaaa;NEGATIF;TOKOPEDIA;06/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Lebih teliti lg ya gan kalau ngasih informasi;NEGATIF;TOKOPEDIA;24/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
"Order tanggal 19 pake JNE yes,  
Baru sampe tanggal 25 entah salahnya dimana";NEGATIF;TOKOPEDIA;27/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
"Barang nya jelek bgt , saya mau kasih ke Org pun malu , mungkin ini foto lebih bagus dari produk asli nya
Saya tdk akan beli lagi";NEGATIF;TOKOPEDIA;29/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
"awalnya lupa tulisan ukuran, dan penjual juga ga nanya,, akhirnya  ukuran yg dikirim  ukuran  40,, minta retur ke 42 ,, penjual cuman bilang iya doang,, ga ada action,, udah sebulan ga diproses,, yang parahnya tokpedia malah melanjutkan dana ke penjual. padahal sudah mengikuti proses komplian sesuai petunjuk tokped. Benar&#39;&#39; tidak menghargai customer.";NEGATIF;TOKOPEDIA;17/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
"Pesen  warna A yg d kirim warna B...nga ssuai klw dlam pesenan
 Abis gtu ukuranya kcill😢";NEGATIF;TOKOPEDIA;25/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
"Sangat mengecwakan, pesan 2 sepatu yg dikirim hanya 1 sepatu, di wa dan dintelfon tidak permah mau bls dangkat,
udah gitu kualitas sepatu jelek, dijamin bakal kecewa beli disini";NEGATIF;TOKOPEDIA;25/03/2022;March;2022;TRIMESTER1;2022-TRIMESTER1
barang sudah diterima kualitas kurang memuaskan;NEGATIF;TOKOPEDIA;29/03/2022;March;2022;TRIMESTER1;2022-TRIMESTER1
tidak puas.........................;NEGATIF;TOKOPEDIA;15/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Mengecewakan, intinya aku sangat kecewa 😒;NEGATIF;TOKOPEDIA;27/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
biarkan bintang yang berbicara;NEGATIF;TOKOPEDIA;18/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
saya, kecewa dengan sistem pengerjaan untuk di kirim ke jasa pengiriman nya. menyediakan jasa YES (yakin esok sampai) tapi disamakan dengan pengiriman reguler. bukan salah kurir ini salah seller yg tidak segera mungkin menindak yg harusnya di prioritaskan barang yg harusnya satu hari sampai , menjadi 2 hari. entah di sengaja apa tidak ini sistem yang buruk menurut saya. selamat 28rb jasa YES nya bisa anda claim karna mereka tidak berhasil kirim 1 hari paket nya, lumayan buat tambah2 omset itu.. jika memang di sengaja selamat anda berhasil, dan membuat kekacauan yg cukup menyedihkan buat saya. tp jika tidak ya semoga kedepan lebih baik lagi. maaf ini pengalaman terburuk saya;NEGATIF;TOKOPEDIA;28/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Terlalu lama mulai tanggal 14 baru sampainya tanggal 30 hampir setengah bulan;NEGATIF;TOKOPEDIA;23/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
tidak puas, saya dirugikan, kualitas barang saya terima sangat buruk;NEGATIF;TOKOPEDIA;20/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
ukuran yg dikirim tidak sesuai, malah ukuran yg diminta seperti ditulis ulang;NEGATIF;TOKOPEDIA;14/03/2022;March;2022;TRIMESTER1;2022-TRIMESTER1
model pesanan sesuai tapi kualitas barang yg ditampilkan dgn barang yg diterima jauh sekali (kasar sekali);NEGATIF;TOKOPEDIA;22/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Kurang bagus karena gak kena klipnya jadi gak kencang;NEGATIF;TOKOPEDIA;06/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Barang si oke saya pesan navy size 42 yg dikirim hitam Size 41 , dan packing nya tidak rapih ,,,;NEGATIF;TOKOPEDIA;23/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
Beli 2 biji, 2-2 patah di tmpt yg sama di bagian pertemuan per dgn suction.;NEGATIF;TOKOPEDIA;20/03/2022;March;2022;TRIMESTER1;2022-TRIMESTER1
kualitas barang rendah tp ya sesuai harganya, juga Barang datang dengan kondisi kaca pecah.;NEGATIF;TOKOPEDIA;13/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
